CustomerID,name,category,type,country,category
178679,No Plan Selected,rotate,standard,de,static
265241,No Plan Selected,rotate,standard,au,static
265241,No Plan Selected,rotate,standard,us,semi-3
45896,No Plan Selected,rotate,standard,us,semi-3
191720,No Plan Selected,rotate,standard,de,rotate
145849,No Plan Selected,rotate,standard,us,static
265472,No Plan Selected,rotate,standard,us,static
265479,No Plan Selected,rotate,standard,de,semi-3
197222,No Plan Selected,rotate,standard,us,static
234140,No Plan Selected,rotate,standard,de,semi-3
264548,No Plan Selected,rotate,standard,de,static
265619,No Plan Selected,rotate,standard,us,static
248595,No Plan Selected,rotate,standard,us,static
248595,No Plan Selected,rotate,standard,au,static
248595,No Plan Selected,rotate,standard,in,static
263995,No Plan Selected,rotate,standard,au,static
263995,No Plan Selected,rotate,standard,br,static
265668,No Plan Selected,rotate,standard,us,static
258507,No Plan Selected,rotate,standard,us,static
265682,No Plan Selected,rotate,standard,jp,static
265696,No Plan Selected,rotate,standard,de,static
76661,No Plan Selected,rotate,standard,us,static
265864,No Plan Selected,rotate,standard,us,semi-3
20850,No Plan Selected,rotate,standard,us,semi-3
248595,No Plan Selected,rotate,standard,de,static
248595,No Plan Selected,rotate,standard,br,static
248595,No Plan Selected,rotate,standard,jp,static
259522,No Plan Selected,rotate,standard,us,static
265990,No Plan Selected,rotate,standard,us,static
266060,No Plan Selected,rotate,standard,br,static
266088,No Plan Selected,rotate,standard,us,rotate
20850,No Plan Selected,rotate,standard,de,static
266158,No Plan Selected,rotate,standard,us,static
243807,No Plan Selected,rotate,standard,us,static
266291,No Plan Selected,rotate,standard,br,static
266340,No Plan Selected,rotate,standard,us,static
266361,No Plan Selected,rotate,standard,ca,static
266431,No Plan Selected,rotate,standard,us,rotate
265990,No Plan Selected,rotate,standard,us,static
266438,No Plan Selected,rotate,standard,us,static
265794,No Plan Selected,rotate,standard,us,shopify
258066,No Plan Selected,rotate,standard,us,static
266410,No Plan Selected,rotate,standard,us,static
266564,No Plan Selected,rotate,standard,us,static
4750,No Plan Selected,rotate,standard,us,semi-3
256330,No Plan Selected,rotate,standard,de,static
266571,No Plan Selected,rotate,standard,us,semi-3
147074,No Plan Selected,rotate,standard,us,semi-3
20850,No Plan Selected,rotate,standard,de,semi-3
265990,No Plan Selected,rotate,standard,gb,static
244927,No Plan Selected,rotate,standard,us,static
260628,No Plan Selected,rotate,standard,de,semi-3
234140,No Plan Selected,rotate,standard,us,semi-3
231641,No Plan Selected,rotate,standard,us,static
266774,No Plan Selected,rotate,standard,de,semi-3
266823,No Plan Selected,rotate,standard,de,semi-3
266879,No Plan Selected,rotate,standard,us,static
249862,No Plan Selected,rotate,standard,us,static
258129,No Plan Selected,rotate,standard,de,semi-3
21193,No Plan Selected,rotate,standard,us,semi-3
266942,No Plan Selected,rotate,standard,us,semi-3
266949,No Plan Selected,rotate,standard,de,semi-3
266991,No Plan Selected,rotate,standard,us,static
267054,No Plan Selected,rotate,standard,us,static
231641,No Plan Selected,rotate,standard,de,static
236800,No Plan Selected,rotate,standard,de,static
264464,No Plan Selected,rotate,standard,jp,static
266984,No Plan Selected,rotate,standard,ca,static
252732,No Plan Selected,rotate,standard,gb,static
258388,No Plan Selected,rotate,standard,de,static
267320,No Plan Selected,rotate,standard,us,sneaker
266949,No Plan Selected,rotate,standard,de,semi-3
267376,No Plan Selected,rotate,standard,de,static
267376,No Plan Selected,rotate,standard,gb,static
267432,No Plan Selected,rotate,standard,us,static
267411,No Plan Selected,rotate,standard,us,static
267488,No Plan Selected,rotate,standard,us,static
267523,No Plan Selected,rotate,standard,us,static
267544,No Plan Selected,rotate,standard,us,static
267551,No Plan Selected,rotate,standard,ca,static
261552,No Plan Selected,rotate,standard,us,rotate
267614,No Plan Selected,rotate,standard,us,rotate
267684,No Plan Selected,rotate,standard,de,semi-3
34591,No Plan Selected,rotate,standard,us,rotate
9160,No Plan Selected,rotate,standard,us,rotate
267229,No Plan Selected,rotate,standard,us,semi-3
267719,No Plan Selected,rotate,standard,us,static
267782,No Plan Selected,rotate,standard,us,static
260460,No Plan Selected,rotate,standard,us,sneaker
217158,No Plan Selected,rotate,standard,au,static
267936,No Plan Selected,rotate,standard,us,static
134173,No Plan Selected,rotate,standard,de,semi-3
268020,No Plan Selected,rotate,standard,us,sneaker
268041,No Plan Selected,rotate,standard,us,static
268111,No Plan Selected,rotate,standard,us,shopify
266949,No Plan Selected,rotate,standard,de,static
268132,No Plan Selected,rotate,standard,us,static
268146,No Plan Selected,rotate,standard,us,semi-3
268153,No Plan Selected,rotate,standard,br,static
268153,No Plan Selected,rotate,standard,us,static
268146,No Plan Selected,rotate,standard,us,static
268181,No Plan Selected,rotate,standard,us,shopify
259753,No Plan Selected,rotate,standard,de,static
40247,No Plan Selected,rotate,standard,us,static
261552,No Plan Selected,rotate,standard,us,static
109043,No Plan Selected,rotate,standard,de,semi-3
266823,No Plan Selected,rotate,standard,us,semi-3
268293,No Plan Selected,rotate,standard,gb,static
268370,No Plan Selected,rotate,standard,gb,static
268377,No Plan Selected,rotate,standard,au,static
226475,No Plan Selected,rotate,standard,us,static
268398,No Plan Selected,rotate,standard,ca,static
268531,No Plan Selected,rotate,standard,us,semi-3
268377,No Plan Selected,rotate,standard,us,sneaker
251724,No Plan Selected,rotate,standard,us,static
268678,No Plan Selected,rotate,standard,us,static
268706,No Plan Selected,rotate,standard,us,static
240608,No Plan Selected,rotate,standard,de,semi-3
267411,No Plan Selected,rotate,standard,us,rotate
167920,No Plan Selected,rotate,standard,br,static
264919,No Plan Selected,rotate,standard,us,rotate
268755,No Plan Selected,rotate,standard,br,static
196263,No Plan Selected,rotate,standard,de,semi-3
268853,No Plan Selected,rotate,standard,us,static
268881,No Plan Selected,rotate,standard,us,static
268923,No Plan Selected,rotate,standard,us,shopify
262035,No Plan Selected,rotate,standard,de,semi-3
24875,No Plan Selected,rotate,standard,us,rotate
268993,No Plan Selected,rotate,standard,us,static
216850,No Plan Selected,rotate,standard,us,semi-3
269035,No Plan Selected,rotate,standard,de,static
262826,No Plan Selected,rotate,standard,us,sneaker
210949,No Plan Selected,rotate,standard,us,semi-3
269147,No Plan Selected,rotate,standard,us,static
216850,No Plan Selected,rotate,standard,us,static
202801,No Plan Selected,rotate,standard,de,static
142209,No Plan Selected,rotate,standard,us,static
52014,No Plan Selected,rotate,standard,us,rotate
131695,No Plan Selected,rotate,standard,us,semi-3
269231,No Plan Selected,rotate,standard,us,static
265479,No Plan Selected,rotate,standard,us,semi-3
140291,No Plan Selected,rotate,standard,us,static
260096,No Plan Selected,rotate,standard,de,static
269371,No Plan Selected,rotate,standard,br,static
269413,No Plan Selected,rotate,standard,ca,static
212244,No Plan Selected,rotate,standard,de,static
269448,No Plan Selected,rotate,standard,us,static
197467,No Plan Selected,rotate,standard,ca,static
216850,No Plan Selected,rotate,standard,de,semi-3
257765,No Plan Selected,rotate,standard,gb,static
269560,No Plan Selected,rotate,standard,jp,static
269595,No Plan Selected,rotate,standard,us,static
90192,No Plan Selected,rotate,standard,de,semi-3
258507,No Plan Selected,rotate,standard,de,static
90192,No Plan Selected,rotate,standard,br,semi-3
268531,No Plan Selected,rotate,standard,us,static
257548,No Plan Selected,rotate,standard,us,static
268531,No Plan Selected,rotate,standard,us,rotate
269399,No Plan Selected,rotate,standard,us,static
194611,No Plan Selected,rotate,standard,us,static
269707,No Plan Selected,rotate,standard,us,static
269735,No Plan Selected,rotate,standard,jp,static
269784,No Plan Selected,rotate,standard,us,rotate
269826,No Plan Selected,rotate,standard,us,static
269595,No Plan Selected,rotate,standard,ca,static
184559,No Plan Selected,rotate,standard,us,semi-3
177769,No Plan Selected,rotate,standard,us,static
269700,No Plan Selected,rotate,standard,br,static
258507,No Plan Selected,rotate,standard,us,static
269994,No Plan Selected,rotate,standard,us,semi-3
258507,No Plan Selected,rotate,standard,us,shopify
222954,No Plan Selected,rotate,standard,us,static
260411,No Plan Selected,rotate,standard,us,static
270092,No Plan Selected,rotate,standard,ca,static
258507,No Plan Selected,rotate,standard,us,sneaker
257436,No Plan Selected,rotate,standard,de,static
270127,No Plan Selected,rotate,standard,us,static
270169,No Plan Selected,rotate,standard,us,static
270197,No Plan Selected,rotate,standard,us,static
66091,No Plan Selected,rotate,standard,us,semi-3
66091,No Plan Selected,rotate,standard,us,rotate
243961,No Plan Selected,rotate,standard,us,sneaker
240608,No Plan Selected,rotate,standard,jp,static
270351,No Plan Selected,rotate,standard,ca,static
270344,No Plan Selected,rotate,standard,us,static
270400,No Plan Selected,rotate,standard,us,semi-3
248371,No Plan Selected,rotate,standard,us,static
263316,No Plan Selected,rotate,standard,us,semi-3
270351,No Plan Selected,rotate,standard,us,static
270547,No Plan Selected,rotate,standard,us,rotate
270596,No Plan Selected,rotate,standard,us,static
270624,No Plan Selected,rotate,standard,us,static
270645,No Plan Selected,rotate,standard,br,semi-3
270652,No Plan Selected,rotate,standard,us,static
270673,No Plan Selected,rotate,standard,us,static
256666,No Plan Selected,rotate,standard,us,static
270729,No Plan Selected,rotate,standard,us,static
27605,No Plan Selected,rotate,standard,us,static
255721,No Plan Selected,rotate,standard,ca,static
270841,No Plan Selected,rotate,standard,us,rotate
197467,No Plan Selected,rotate,standard,us,static
27374,No Plan Selected,rotate,standard,us,rotate
270904,No Plan Selected,rotate,standard,us,semi-3
245725,No Plan Selected,rotate,standard,us,semi-3
270967,No Plan Selected,rotate,standard,gb,static
270988,No Plan Selected,rotate,standard,us,static
271009,No Plan Selected,rotate,standard,us,semi-3
137778,No Plan Selected,rotate,standard,de,semi-3
270946,No Plan Selected,rotate,standard,us,static
271065,No Plan Selected,rotate,standard,us,semi-3
271149,No Plan Selected,rotate,standard,us,static
271156,No Plan Selected,rotate,standard,vn,static
271156,No Plan Selected,rotate,standard,us,static
271198,No Plan Selected,rotate,standard,us,rotate
271212,No Plan Selected,rotate,standard,us,semi-3
216850,No Plan Selected,rotate,standard,au,static
76661,No Plan Selected,rotate,standard,us,semi-3
271282,No Plan Selected,rotate,standard,us,semi-3
271303,No Plan Selected,rotate,standard,us,semi-3
226041,No Plan Selected,rotate,standard,us,rotate
57628,No Plan Selected,rotate,standard,us,semi-3
271429,No Plan Selected,rotate,standard,us,static
270995,No Plan Selected,rotate,standard,us,static
270995,No Plan Selected,rotate,standard,gb,static
265129,No Plan Selected,rotate,standard,gb,static
147830,No Plan Selected,rotate,standard,de,rotate
270372,No Plan Selected,rotate,standard,gb,static
271065,No Plan Selected,rotate,standard,de,semi-3
271632,No Plan Selected,rotate,standard,us,static
271639,No Plan Selected,rotate,standard,de,semi-3
271653,No Plan Selected,rotate,standard,au,static
271653,No Plan Selected,rotate,standard,gb,static
271667,No Plan Selected,rotate,standard,us,semi-3
271681,No Plan Selected,rotate,standard,us,shopify
267320,No Plan Selected,rotate,standard,us,shopify
268881,No Plan Selected,rotate,standard,us,semi-3
271212,No Plan Selected,rotate,standard,us,semi-3
271821,No Plan Selected,rotate,standard,br,static
271842,No Plan Selected,rotate,standard,us,shopify
271877,No Plan Selected,rotate,standard,us,static
45875,No Plan Selected,rotate,standard,de,semi-3
202892,No Plan Selected,rotate,standard,us,static
271898,No Plan Selected,rotate,standard,us,static
271905,No Plan Selected,rotate,standard,us,semi-3
272017,No Plan Selected,rotate,standard,us,semi-3
272038,No Plan Selected,rotate,standard,us,semi-3
247720,No Plan Selected,rotate,standard,br,semi-3
257548,No Plan Selected,rotate,standard,us,static
272199,No Plan Selected,rotate,standard,us,static
270841,No Plan Selected,rotate,standard,gb,static
272213,No Plan Selected,rotate,standard,de,semi-3
266774,No Plan Selected,rotate,standard,br,semi-3
272283,No Plan Selected,rotate,standard,us,static
272290,No Plan Selected,rotate,standard,us,static
266431,No Plan Selected,rotate,standard,de,rotate
49739,No Plan Selected,rotate,standard,us,semi-3
272017,No Plan Selected,rotate,standard,in,static
199413,No Plan Selected,rotate,standard,gb,static
240608,No Plan Selected,rotate,standard,us,static
248595,No Plan Selected,rotate,standard,us,static
248595,No Plan Selected,rotate,standard,au,static
272535,No Plan Selected,rotate,standard,us,static
272549,No Plan Selected,rotate,standard,us,semi-3
251794,No Plan Selected,rotate,standard,ca,static
272591,No Plan Selected,rotate,standard,br,static
272619,No Plan Selected,rotate,standard,us,static
270988,No Plan Selected,rotate,standard,us,static
212244,No Plan Selected,rotate,standard,in,static
272689,No Plan Selected,rotate,standard,us,static
272710,No Plan Selected,rotate,standard,us,static
212244,No Plan Selected,rotate,standard,us,static
272794,No Plan Selected,rotate,standard,vn,static
259830,No Plan Selected,rotate,standard,gb,static
272843,No Plan Selected,rotate,standard,au,static
272850,No Plan Selected,rotate,standard,us,static
262616,No Plan Selected,rotate,standard,br,static
134320,No Plan Selected,rotate,standard,us,semi-3
272906,No Plan Selected,rotate,standard,us,static
168305,No Plan Selected,rotate,standard,br,semi-3
272976,No Plan Selected,rotate,standard,us,semi-3
272997,No Plan Selected,rotate,standard,us,static
222093,No Plan Selected,rotate,standard,br,semi-3
201891,No Plan Selected,rotate,standard,us,shopify
252550,No Plan Selected,rotate,standard,us,shopify
272619,No Plan Selected,rotate,standard,us,shopify
168305,No Plan Selected,rotate,standard,br,rotate
273109,No Plan Selected,rotate,standard,us,rotate
255805,No Plan Selected,rotate,standard,us,static
273200,No Plan Selected,rotate,standard,us,rotate
273200,No Plan Selected,rotate,standard,us,static
216108,No Plan Selected,rotate,standard,us,shopify
145737,No Plan Selected,rotate,standard,us,static
273242,No Plan Selected,rotate,standard,us,static
216850,No Plan Selected,rotate,standard,br,semi-3
273312,No Plan Selected,rotate,standard,ca,static
214855,No Plan Selected,rotate,standard,us,sneaker
273361,No Plan Selected,rotate,standard,gb,static
273396,No Plan Selected,rotate,standard,us,static
258507,No Plan Selected,rotate,standard,de,static
273431,No Plan Selected,rotate,standard,gb,static
259970,No Plan Selected,rotate,standard,us,semi-3
273557,No Plan Selected,rotate,standard,us,static
273578,No Plan Selected,rotate,standard,us,static
270197,No Plan Selected,rotate,standard,us,semi-3
273599,No Plan Selected,rotate,standard,us,rotate
132164,No Plan Selected,rotate,standard,us,static
234140,No Plan Selected,rotate,standard,de,semi-3
273655,No Plan Selected,rotate,standard,us,sneaker
60204,No Plan Selected,rotate,standard,us,static
212797,No Plan Selected,rotate,standard,gb,static
273704,No Plan Selected,rotate,standard,us,sneaker
273746,No Plan Selected,rotate,standard,us,static
253621,No Plan Selected,rotate,standard,us,semi-3
253621,No Plan Selected,rotate,standard,us,static
273809,No Plan Selected,rotate,standard,us,static
31364,No Plan Selected,rotate,standard,us,semi-3
20850,No Plan Selected,rotate,standard,de,semi-3
232565,No Plan Selected,rotate,standard,us,static
272038,No Plan Selected,rotate,standard,us,static
273837,No Plan Selected,rotate,standard,us,static
273844,No Plan Selected,rotate,standard,us,semi-3
240608,No Plan Selected,rotate,standard,ca,static
19198,No Plan Selected,rotate,standard,us,rotate
227966,No Plan Selected,rotate,standard,us,semi-3
251304,No Plan Selected,rotate,standard,de,static
245606,No Plan Selected,rotate,standard,us,static
273914,No Plan Selected,rotate,standard,br,static
273935,No Plan Selected,rotate,standard,br,static
38217,No Plan Selected,rotate,standard,us,static
273963,No Plan Selected,rotate,standard,us,static
20850,No Plan Selected,rotate,standard,us,semi-3
216850,No Plan Selected,rotate,standard,gb,static
273998,No Plan Selected,rotate,standard,de,static
274061,No Plan Selected,rotate,standard,de,static
274068,No Plan Selected,rotate,standard,us,static
255805,No Plan Selected,rotate,standard,us,static
271653,No Plan Selected,rotate,standard,us,static
274264,No Plan Selected,rotate,standard,us,static
230220,No Plan Selected,rotate,standard,us,semi-3
130393,No Plan Selected,rotate,standard,de,static
274313,No Plan Selected,rotate,standard,us,static
243149,No Plan Selected,rotate,standard,us,static
271639,No Plan Selected,rotate,standard,de,static
275307,No Plan Selected,rotate,standard,us,static
263890,No Plan Selected,rotate,standard,us,static
275412,No Plan Selected,rotate,standard,us,semi-3
193421,No Plan Selected,rotate,standard,de,static
273410,No Plan Selected,rotate,standard,us,static
147991,No Plan Selected,rotate,standard,us,static
275825,No Plan Selected,rotate,standard,us,static
116953,No Plan Selected,rotate,standard,de,semi-3
5142,No Plan Selected,rotate,standard,us,static
276042,No Plan Selected,rotate,standard,us,rotate
276063,No Plan Selected,rotate,standard,vn,static
276063,No Plan Selected,rotate,standard,us,rotate
276147,No Plan Selected,rotate,standard,gb,static
44027,No Plan Selected,rotate,standard,us,static
59378,No Plan Selected,rotate,standard,us,static
174437,No Plan Selected,rotate,standard,us,semi-3
21256,No Plan Selected,rotate,standard,us,static
276805,No Plan Selected,rotate,standard,us,static
254279,No Plan Selected,rotate,standard,de,static
276826,No Plan Selected,rotate,standard,au,static
184559,No Plan Selected,rotate,standard,au,static
273844,No Plan Selected,rotate,standard,de,semi-3
276896,No Plan Selected,rotate,standard,us,semi-3
276910,No Plan Selected,rotate,standard,gb,static
256162,No Plan Selected,rotate,standard,us,static
134173,No Plan Selected,rotate,standard,de,semi-3
242449,No Plan Selected,rotate,standard,gb,static
277141,No Plan Selected,rotate,standard,br,static
277169,No Plan Selected,rotate,standard,us,static
42900,No Plan Selected,rotate,standard,us,semi-3
249652,No Plan Selected,rotate,standard,br,static
107468,No Plan Selected,rotate,standard,us,static
273158,No Plan Selected,rotate,standard,us,static
277330,No Plan Selected,rotate,standard,us,static
277351,No Plan Selected,rotate,standard,us,static
273844,No Plan Selected,rotate,standard,br,semi-3
148152,No Plan Selected,rotate,standard,us,semi-3
254839,No Plan Selected,rotate,standard,br,semi-3
195507,No Plan Selected,rotate,standard,us,static
31315,No Plan Selected,rotate,standard,us,static
220483,No Plan Selected,rotate,standard,us,static
277561,No Plan Selected,rotate,standard,us,static
191720,No Plan Selected,rotate,standard,de,rotate
191720,No Plan Selected,rotate,standard,us,rotate
205349,No Plan Selected,rotate,standard,us,rotate
277638,No Plan Selected,rotate,standard,us,static
277645,No Plan Selected,rotate,standard,us,static
249624,No Plan Selected,rotate,standard,us,shopify
277806,No Plan Selected,rotate,standard,de,static
277813,No Plan Selected,rotate,standard,us,static
265682,No Plan Selected,rotate,standard,gb,static
268111,No Plan Selected,rotate,standard,us,sneaker
270673,No Plan Selected,rotate,standard,de,static
218047,No Plan Selected,rotate,standard,us,static
277960,No Plan Selected,rotate,standard,us,static
266949,No Plan Selected,rotate,standard,de,static
278086,No Plan Selected,rotate,standard,de,semi-3
278086,No Plan Selected,rotate,standard,us,semi-3
277967,No Plan Selected,rotate,standard,us,static
278170,No Plan Selected,rotate,standard,in,static
226027,No Plan Selected,rotate,standard,gb,static
278296,No Plan Selected,rotate,standard,us,sneaker
58419,No Plan Selected,rotate,standard,us,semi-3
270729,No Plan Selected,rotate,standard,us,semi-3
196263,No Plan Selected,rotate,standard,de,semi-3
278436,No Plan Selected,rotate,standard,us,static
278464,No Plan Selected,rotate,standard,us,static
278492,No Plan Selected,rotate,standard,us,static
176068,No Plan Selected,rotate,standard,br,static
278506,No Plan Selected,rotate,standard,br,static
269035,No Plan Selected,rotate,standard,de,static
278576,No Plan Selected,rotate,standard,us,rotate
278604,No Plan Selected,rotate,standard,us,static
278702,No Plan Selected,rotate,standard,us,static
257730,No Plan Selected,rotate,standard,us,rotate
155264,No Plan Selected,rotate,standard,gb,static
278870,No Plan Selected,rotate,standard,us,static
57628,No Plan Selected,rotate,standard,us,rotate
238844,No Plan Selected,rotate,standard,us,rotate
57628,No Plan Selected,rotate,standard,us,static
195787,No Plan Selected,rotate,standard,us,static
278989,No Plan Selected,rotate,standard,us,static
250247,No Plan Selected,rotate,standard,au,static
226811,No Plan Selected,rotate,standard,us,sneaker
273655,No Plan Selected,rotate,standard,us,shopify
250247,No Plan Selected,rotate,standard,au,static
257212,No Plan Selected,rotate,standard,br,static
271149,No Plan Selected,rotate,standard,jp,static
279185,No Plan Selected,rotate,standard,ca,static
279199,No Plan Selected,rotate,standard,us,semi-3
229975,No Plan Selected,rotate,standard,us,static
256330,No Plan Selected,rotate,standard,br,static
231200,No Plan Selected,rotate,standard,us,semi-3
279311,No Plan Selected,rotate,standard,us,semi-3
230220,No Plan Selected,rotate,standard,de,semi-3
204929,No Plan Selected,rotate,standard,br,static
270372,No Plan Selected,rotate,standard,us,static
279241,No Plan Selected,rotate,standard,br,static
278086,No Plan Selected,rotate,standard,br,semi-3
279472,No Plan Selected,rotate,standard,us,rotate
279486,No Plan Selected,rotate,standard,us,static
279514,No Plan Selected,rotate,standard,us,static
210949,No Plan Selected,rotate,standard,gb,static
279591,No Plan Selected,rotate,standard,us,rotate
279584,No Plan Selected,rotate,standard,us,semi-3
279598,No Plan Selected,rotate,standard,us,static
279633,No Plan Selected,rotate,standard,us,static
177769,No Plan Selected,rotate,standard,us,semi-3
279850,No Plan Selected,rotate,standard,de,static
18883,No Plan Selected,rotate,standard,us,rotate
279920,No Plan Selected,rotate,standard,us,static
279969,No Plan Selected,rotate,standard,de,semi-3
180149,No Plan Selected,rotate,standard,us,semi-3
280018,No Plan Selected,rotate,standard,ca,static
280053,No Plan Selected,rotate,standard,us,rotate
280088,No Plan Selected,rotate,standard,de,static
280088,No Plan Selected,rotate,standard,gb,static
280088,No Plan Selected,rotate,standard,de,rotate
131695,No Plan Selected,rotate,standard,de,semi-3
280137,No Plan Selected,rotate,standard,us,static
280151,No Plan Selected,rotate,standard,us,rotate
280200,No Plan Selected,rotate,standard,us,semi-3
280214,No Plan Selected,rotate,standard,de,static
280137,No Plan Selected,rotate,standard,us,semi-3
280137,No Plan Selected,rotate,standard,de,semi-3
280137,No Plan Selected,rotate,standard,br,semi-3
280235,No Plan Selected,rotate,standard,jp,static
192014,No Plan Selected,rotate,standard,jp,static
34591,No Plan Selected,rotate,standard,us,rotate
280319,No Plan Selected,rotate,standard,us,static
92572,No Plan Selected,rotate,standard,us,rotate
280011,No Plan Selected,rotate,standard,us,rotate
153087,No Plan Selected,rotate,standard,us,rotate
224382,No Plan Selected,rotate,standard,gb,static
196263,No Plan Selected,rotate,standard,gb,static
213175,No Plan Selected,rotate,standard,ca,static
168263,No Plan Selected,rotate,standard,br,static
213175,No Plan Selected,rotate,standard,jp,static
266431,No Plan Selected,rotate,standard,us,semi-3
206665,No Plan Selected,rotate,standard,br,static
177769,No Plan Selected,rotate,standard,de,semi-3
226377,No Plan Selected,rotate,standard,us,static
280424,No Plan Selected,rotate,standard,us,static
280431,No Plan Selected,rotate,standard,ca,static
280438,No Plan Selected,rotate,standard,us,rotate
15943,No Plan Selected,rotate,standard,us,rotate
280445,No Plan Selected,rotate,standard,us,static
280207,No Plan Selected,rotate,standard,us,rotate
270127,No Plan Selected,rotate,standard,us,static
280480,No Plan Selected,rotate,standard,us,static
280522,No Plan Selected,rotate,standard,us,static
280536,No Plan Selected,rotate,standard,us,semi-3
280634,No Plan Selected,rotate,standard,de,static
280655,No Plan Selected,rotate,standard,us,static
280690,No Plan Selected,rotate,standard,us,semi-3
173765,No Plan Selected,rotate,standard,br,static
280704,No Plan Selected,rotate,standard,us,static
280718,No Plan Selected,rotate,standard,us,rotate
280732,No Plan Selected,rotate,standard,us,semi-3
280319,No Plan Selected,rotate,standard,us,shopify
251906,No Plan Selected,rotate,standard,gb,static
280851,No Plan Selected,rotate,standard,us,static
280865,No Plan Selected,rotate,standard,us,static
280865,No Plan Selected,rotate,standard,us,semi-3
280914,No Plan Selected,rotate,standard,us,semi-3
280907,No Plan Selected,rotate,standard,br,static
271639,No Plan Selected,rotate,standard,de,static
280942,No Plan Selected,rotate,standard,us,rotate
194730,No Plan Selected,rotate,standard,br,static
281012,No Plan Selected,rotate,standard,vn,static
281012,No Plan Selected,rotate,standard,us,static
281019,No Plan Selected,rotate,standard,br,semi-3
193421,No Plan Selected,rotate,standard,jp,static
281047,No Plan Selected,rotate,standard,us,static
281054,No Plan Selected,rotate,standard,us,static
281061,No Plan Selected,rotate,standard,us,static
279850,No Plan Selected,rotate,standard,de,semi-3
177769,No Plan Selected,rotate,standard,us,static
281096,No Plan Selected,rotate,standard,jp,static
281103,No Plan Selected,rotate,standard,us,static
281124,No Plan Selected,rotate,standard,br,static
280963,No Plan Selected,rotate,standard,us,rotate
273935,No Plan Selected,rotate,standard,us,static
270673,No Plan Selected,rotate,standard,br,static
270673,No Plan Selected,rotate,standard,in,static
270673,No Plan Selected,rotate,standard,jp,static
270673,No Plan Selected,rotate,standard,ca,static
270673,No Plan Selected,rotate,standard,au,static
280018,No Plan Selected,rotate,standard,us,static
29586,No Plan Selected,rotate,standard,br,semi-3
279850,No Plan Selected,rotate,standard,de,rotate
145849,No Plan Selected,rotate,standard,de,rotate
242911,No Plan Selected,rotate,standard,de,semi-3
255378,No Plan Selected,rotate,standard,br,semi-3
281320,No Plan Selected,rotate,standard,us,static
281341,No Plan Selected,rotate,standard,us,static
281376,No Plan Selected,rotate,standard,us,static
277344,No Plan Selected,rotate,standard,de,rotate
277344,No Plan Selected,rotate,standard,us,rotate
257037,No Plan Selected,rotate,standard,br,static
281432,No Plan Selected,rotate,standard,br,static
135377,No Plan Selected,rotate,standard,jp,static
202171,No Plan Selected,rotate,standard,vn,static
202171,No Plan Selected,rotate,standard,in,static
281523,No Plan Selected,rotate,standard,us,shopify
29586,No Plan Selected,rotate,standard,us,semi-3
169838,No Plan Selected,rotate,standard,us,static
169838,No Plan Selected,rotate,standard,us,rotate
255532,No Plan Selected,rotate,standard,us,semi-3
173478,No Plan Selected,rotate,standard,jp,static
173478,No Plan Selected,rotate,standard,br,static
142293,No Plan Selected,rotate,standard,gb,static
191692,No Plan Selected,rotate,standard,de,static
158456,No Plan Selected,rotate,standard,us,static
270652,No Plan Selected,rotate,standard,ca,static
4099,No Plan Selected,rotate,standard,de,semi-3
216416,No Plan Selected,rotate,standard,us,semi-3
281691,No Plan Selected,rotate,standard,us,semi-3
280655,No Plan Selected,rotate,standard,us,rotate
137862,No Plan Selected,rotate,standard,us,static
238116,No Plan Selected,rotate,standard,us,static
281726,No Plan Selected,rotate,standard,us,static
281775,No Plan Selected,rotate,standard,us,static
281789,No Plan Selected,rotate,standard,us,semi-3
172883,No Plan Selected,rotate,standard,ca,static
172883,No Plan Selected,rotate,standard,au,static
273242,No Plan Selected,rotate,standard,us,static
281845,No Plan Selected,rotate,standard,de,static
254874,No Plan Selected,rotate,standard,us,static
186372,No Plan Selected,rotate,standard,br,static
259970,No Plan Selected,rotate,standard,de,semi-3
278170,No Plan Selected,rotate,standard,au,static
238319,No Plan Selected,rotate,standard,ca,static
282048,No Plan Selected,rotate,standard,us,semi-3
147830,No Plan Selected,rotate,standard,us,rotate
270995,No Plan Selected,rotate,standard,us,rotate
273599,No Plan Selected,rotate,standard,us,static
3203,No Plan Selected,rotate,standard,us,semi-3
271065,No Plan Selected,rotate,standard,br,static
282251,No Plan Selected,rotate,standard,us,static
282279,No Plan Selected,rotate,standard,us,static
199532,No Plan Selected,rotate,standard,us,static
240811,No Plan Selected,rotate,standard,gb,static
270995,No Plan Selected,rotate,standard,us,static
118339,No Plan Selected,rotate,standard,gb,static
282132,No Plan Selected,rotate,standard,us,static
261363,No Plan Selected,rotate,standard,us,semi-3
137568,No Plan Selected,rotate,standard,us,semi-3
282356,No Plan Selected,rotate,standard,de,static
282356,No Plan Selected,rotate,standard,de,semi-3
276147,No Plan Selected,rotate,standard,ca,static
282405,No Plan Selected,rotate,standard,us,static
282461,No Plan Selected,rotate,standard,gb,static
282489,No Plan Selected,rotate,standard,br,rotate
282503,No Plan Selected,rotate,standard,us,semi-3
282510,No Plan Selected,rotate,standard,us,static
187870,No Plan Selected,rotate,standard,au,static
282524,No Plan Selected,rotate,standard,us,static
282552,No Plan Selected,rotate,standard,us,static
266410,No Plan Selected,rotate,standard,ca,static
282580,No Plan Selected,rotate,standard,br,static
